Feuchtigkeit	SHT21	DPS310
%	C	C
26.91	25.52	24.4
26.89	25.50	24.5
26.89	25.51	24.5
26.89	25.52	24.5
26.89	25.52	24.6
26.91	25.53	24.6
26.89	25.53	24.5
26.91	25.53	24.5
26.91	25.53	24.5
26.89	25.53	24.5
26.89	25.53	24.5
26.91	25.52	24.5
26.89	25.48	24.5
26.89	25.48	24.5
26.89	25.48	24.5
26.89	25.48	24.6
26.89	25.50	24.6
26.89	25.49	24.6
26.89	25.49	24.4
26.91	25.51	24.4
26.89	25.50	24.6
26.91	25.52	24.6
26.89	25.53	24.5
26.89	25.52	24.4
26.89	25.52	24.4
26.91	25.52	24.6
26.89	25.51	24.6
26.89	25.52	24.6
26.89	25.52	24.7
26.91	25.52	24.4
26.91	25.52	24.4
26.91	25.51	24.4
26.87	25.52	24.4
26.85	25.46	24.3
26.89	25.51	24.5
26.85	25.49	24.5
26.85	25.49	24.4
26.85	25.49	24.3
26.85	25.48	24.3
26.85	25.48	24.6
26.85	25.49	24.6
26.85	25.46	24.6
26.85	25.46	24.4
26.85	25.48	24.4
26.85	25.51	24.3
26.85	25.48	24.3
26.85	25.52	24.3
26.85	25.51	24.3
26.85	25.49	24.3
26.85	25.50	24.5
26.85	25.49	24.5
26.85	25.48	24.5
26.87	25.50	24.6
26.85	25.51	24.3
26.85	25.49	24.3
26.85	25.49	24.5
26.85	25.50	24.5
26.85	25.49	24.4
26.85	25.51	24.5
26.85	25.49	24.5
26.85	25.48	24.3
26.85	25.46	24.6
26.85	25.46	24.6
26.85	25.49	24.5
26.85	25.46	24.5
26.85	25.48	24.5
26.85	25.48	24.3
26.85	25.49	24.3
26.85	25.45	24.4
26.85	25.46	24.4
26.85	25.46	24.4
26.85	25.49	24.5
26.85	25.46	24.4
26.85	25.48	24.4
26.85	25.50	24.4
26.85	25.51	24.4
26.85	25.46	24.5
26.85	25.50	24.4
26.85	25.50	24.4
26.85	25.49	24.5
26.89	25.51	24.3
26.85	25.51	24.3
26.85	25.53	24.7
26.85	25.52	24.7
26.87	25.52	24.5
26.89	25.53	24.5
26.87	25.52	24.5
26.85	25.52	24.3
26.85	25.53	24.4
26.85	25.53	24.4
26.85	25.52	24.4
26.85	25.52	24.5
26.85	25.51	24.5
26.87	25.52	24.4
26.87	25.53	24.4
26.85	25.53	24.5
26.85	25.53	24.5
26.87	25.53	24.5
26.81	25.53	24.6
26.81	25.50	24.5
26.85	25.46	24.5
26.85	25.46	24.5
26.81	25.46	24.5
26.81	25.46	24.5
26.81	25.46	24.5
26.87	25.50	24.5
26.87	25.51	24.3
26.85	25.49	24.4
26.87	25.50	24.4
26.85	25.53	24.5
26.85	25.50	24.5
26.81	25.49	24.4
26.87	25.51	24.5
26.87	25.52	24.5
26.85	25.51	24.5
26.85	25.53	24.5
26.87	25.53	24.5
26.85	25.53	24.5
26.85	25.53	24.7
26.87	25.52	24.7
26.85	25.46	24.5
26.85	25.50	24.5
26.85	25.51	24.5
26.85	25.49	24.5
26.85	25.49	24.5
26.85	25.48	24.7
26.85	25.46	24.7
26.85	25.48	24.7
26.85	25.48	24.7
26.85	25.48	24.7
26.85	25.46	24.7
26.85	25.49	24.6
26.85	25.49	24.6
26.85	25.48	24.8
26.85	25.49	24.7
26.85	25.49	24.7
26.81	25.48	24.7
26.85	25.50	24.7
26.81	25.48	24.7
26.81	25.48	24.6
26.81	25.49	24.6
26.81	25.48	24.7
26.81	25.48	24.7
26.81	25.48	24.7
26.81	25.49	24.5
26.81	25.48	24.5
26.81	25.48	24.5
26.77	25.48	24.7
26.77	25.48	24.7
26.77	25.46	24.8
26.77	25.49	24.5
26.77	25.46	24.5
26.77	25.46	24.7
26.81	25.46	24.3
26.77	25.46	24.3
26.77	25.46	24.5
26.77	25.46	24.5
26.81	25.48	24.5
26.81	25.50	24.7
26.81	25.49	24.7
26.81	25.49	24.7
26.87	25.51	24.5
26.77	25.46	24.5
26.81	25.48	24.4
26.81	25.53	24.4
26.81	25.50	24.6
26.81	25.49	24.6
26.83	25.49	24.6
26.81	25.50	24.6
26.81	25.50	24.7
26.81	25.48	24.7
26.81	25.46	24.5
26.81	25.46	24.5
26.81	25.46	24.3
26.81	25.46	24.5
26.81	25.46	24.5
26.81	25.46	24.3
26.81	25.50	24.4
26.81	25.49	24.4
26.81	25.46	24.5
26.81	25.48	24.3
26.81	25.46	24.3
26.81	25.46	24.4
26.81	25.45	24.4
26.81	25.48	24.3
26.85	25.49	24.6
26.81	25.46	24.6
26.81	25.48	24.3
26.81	25.48	24.3
26.83	25.50	24.3
26.81	25.46	24.5
26.81	25.45	24.5
26.81	25.46	24.3
26.81	25.49	24.4
26.77	25.45	24.4
26.81	25.49	24.4
26.81	25.49	24.5
26.81	25.50	24.5
26.81	25.46	24.4
26.77	25.46	24.4
26.77	25.46	24.3
26.77	25.46	24.4
26.77	25.45	24.4
26.77	25.48	24.5
26.77	25.46	24.3
26.81	25.48	24.3
26.77	25.48	24.4
26.81	25.50	24.4
26.77	25.45	24.4
26.77	25.48	24.4
26.81	25.49	24.4
26.77	25.46	24.3
26.77	25.46	24.4
26.77	25.48	24.4
26.77	25.48	24.6
26.83	25.52	24.4
26.81	25.51	24.4
26.81	25.46	24.4
26.81	25.50	24.4
26.81	25.50	24.5
26.81	25.51	24.6
26.83	25.51	24.6
26.85	25.49	24.5
26.85	25.51	24.5
26.87	25.52	24.5
26.87	25.53	24.5
26.85	25.51	24.5
26.81	25.51	24.7
26.85	25.49	24.7
26.85	25.49	24.7
26.85	25.50	24.4
26.85	25.49	24.7
26.85	25.46	24.7
26.91	25.50	24.7
26.89	25.52	24.7
26.89	25.51	24.5
26.89	25.49	24.7
26.85	25.49	24.7
26.89	25.49	24.7
26.89	25.50	24.9
26.91	25.53	24.9
26.91	25.52	24.7
26.85	25.50	24.9
26.89	25.53	24.9
26.89	25.49	24.7
26.89	25.49	24.7
26.95	25.53	24.10
26.91	25.53	24.8
26.89	25.52	24.8
26.91	25.51	24.10
26.89	25.50	24.8
26.89	25.55	24.8
26.91	25.55	24.10
26.85	25.55	24.10
26.91	25.55	24.10
26.85	25.55	24.9
26.87	25.55	24.9
26.87	25.54	24.9
26.87	25.55	24.8
26.87	25.55	24.8
26.87	25.55	24.10
26.87	25.55	24.10
26.87	25.54	24.7
26.83	25.54	24.8
26.87	25.54	24.8
26.87	25.54	24.10
26.85	25.54	24.11
26.83	25.56	24.11
26.83	25.55	24.10
26.81	25.52	24.7
26.87	25.56	24.7
26.83	25.55	24.8
26.83	25.56	24.8
26.83	25.56	24.10
26.83	25.57	24.8
26.83	25.55	24.8
26.87	25.56	24.10
26.87	25.56	24.10
26.87	25.55	24.10
26.91	25.57	24.12
26.87	25.55	24.12
26.91	25.57	24.8
26.91	25.57	24.12
26.91	25.55	24.12
26.91	25.56	24.12
26.91	25.55	24.12
26.91	25.57	24.12
26.91	25.58	24.12
26.91	25.54	24.12
26.87	25.53	24.12
26.87	25.55	24.12
26.87	25.54	24.12
26.87	25.54	24.13
26.87	25.53	24.16
26.87	25.53	24.16
26.87	25.54	24.13
26.87	25.54	24.12
26.87	25.53	24.12
26.87	25.53	24.16
26.83	25.53	24.16
26.83	25.55	24.12
26.87	25.57	24.16
26.87	25.58	24.16
26.87	25.59	24.13
26.87	25.58	24.17
26.87	25.58	24.17
26.87	25.59	24.17
26.87	25.60	24.13
26.83	25.58	24.13
26.87	25.59	24.17
26.87	25.60	24.17
26.83	25.58	24.13
26.83	25.55	24.14
26.83	25.53	24.14
26.83	25.59	24.13
26.87	25.58	24.16
26.83	25.60	24.16
26.79	25.54	24.16
26.83	25.56	24.16
26.83	25.58	24.16
26.83	25.59	24.18
26.83	25.58	24.18
26.83	25.59	24.16
26.83	25.55	24.17
26.83	25.60	24.17
26.83	25.60	24.16
26.83	25.60	24.18
26.83	25.59	24.18
26.83	25.59	24.17
26.83	25.59	24.17
26.83	25.57	24.17
26.83	25.58	24.18
26.79	25.57	24.18
26.83	25.59	24.18
26.79	25.58	24.19
26.79	25.59	24.19
26.79	25.56	24.15
26.79	25.58	24.15
26.79	25.58	24.16
26.83	25.63	24.17
26.83	25.64	24.17
26.79	25.60	24.20
26.79	25.63	24.17
26.79	25.63	24.17
26.83	25.63	24.20
26.83	25.61	24.19
26.79	25.64	24.19
26.79	25.63	24.18
26.83	25.61	24.18
26.79	25.64	24.19
26.79	25.58	24.19
26.79	25.60	24.19
26.79	25.58	24.15
26.79	25.60	24.20
26.79	25.63	24.20
26.79	25.63	24.16
26.79	25.64	24.16
26.79	25.65	24.20
26.79	25.64	24.20
26.80	25.64	24.20
26.79	25.64	24.19
26.79	25.65	24.20
26.75	25.59	24.20
26.79	25.64	24.20
26.79	25.60	24.19
26.79	25.60	24.19
26.79	25.61	24.20
26.75	25.61	24.20
26.75	25.59	24.18
26.75	25.59	24.18
26.75	25.61	24.18
26.75	25.63	24.20
26.75	25.59	24.20
26.71	25.58	24.20
26.75	25.60	24.18
26.75	25.64	24.18
26.75	25.66	24.19
26.75	25.65	24.21
26.75	25.64	24.21
26.75	25.66	24.20
26.71	25.66	24.24
26.75	25.65	24.24
26.71	25.61	24.24
26.75	25.61	24.21
26.75	25.59	24.21
26.75	25.63	24.21
26.75	25.60	24.21
26.75	25.61	24.22
26.75	25.60	24.21
26.75	25.66	24.21
26.76	25.66	24.20
26.75	25.64	24.24
26.75	25.66	24.24
26.75	25.64	24.21
26.75	25.64	24.21
26.75	25.66	24.21
26.75	25.66	24.21
26.71	25.63	24.21
26.75	25.64	24.21
26.75	25.64	24.24
26.75	25.65	24.24
26.71	25.60	24.23
26.75	25.61	24.24
26.75	25.64	24.24
26.75	25.67	24.25
26.76	25.67	24.25
26.76	25.67	24.24
26.76	25.67	24.25
26.76	25.68	24.25
26.75	25.67	24.23
26.76	25.65	24.24
26.75	25.64	24.24
26.75	25.67	24.24
26.75	25.66	24.24
26.76	25.68	24.24
26.76	25.68	24.25
26.75	25.68	24.25
26.75	25.66	24.24
26.75	25.69	24.25
26.71	25.67	24.25
26.75	25.67	24.25
26.76	25.69	24.25
26.76	25.68	24.25
26.76	25.67	24.25
26.71	25.68	24.25
26.71	25.68	24.26
26.76	25.69	24.24
26.73	25.68	24.24
26.73	25.69	24.25
26.73	25.69	24.26
26.73	25.68	24.26
26.73	25.68	24.24
26.73	25.68	24.24
26.73	25.68	24.25
26.71	25.67	24.25
26.73	25.67	24.25
26.73	25.68	24.24
26.71	25.66	24.24
26.71	25.66	24.24
26.71	25.65	24.25
26.71	25.67	24.25
26.71	25.68	24.25
26.73	25.68	24.24
26.73	25.66	24.24
26.73	25.67	24.24
26.73	25.68	24.26
26.73	25.68	24.26
26.73	25.68	24.27
26.71	25.68	24.24
26.71	25.66	24.24
26.71	25.65	24.25
26.76	25.67	24.25
26.71	25.64	24.24
26.71	25.66	24.24
26.71	25.65	24.24
26.71	25.67	24.25
26.71	25.68	24.24
26.71	25.67	24.24
26.67	25.67	24.25
26.73	25.67	24.26
26.71	25.65	24.26
26.73	25.68	24.24
26.71	25.68	24.24
26.73	25.67	24.24
26.73	25.67	24.24
26.71	25.66	24.24
26.71	25.68	24.24
26.73	25.67	24.25
26.73	25.67	24.25
26.71	25.68	24.24
26.67	25.68	24.24
26.71	25.67	24.25
26.73	25.68	24.24
26.73	25.68	24.24
26.69	25.67	24.22
26.73	25.69	24.24
26.69	25.67	24.24
26.71	25.67	24.24
26.73	25.68	24.23
26.69	25.67	24.23
26.69	25.67	24.22
26.67	25.68	24.22
26.67	25.68	24.23
26.69	25.67	24.24
26.69	25.64	24.24
26.67	25.63	24.23
26.67	25.65	24.24
26.67	25.64	24.24
26.67	25.66	24.21
26.69	25.68	24.21
26.69	25.69	24.23
26.67	25.69	24.25
26.69	25.68	24.25
26.69	25.69	24.24
26.69	25.68	24.24
26.69	25.70	24.24
26.67	25.69	24.25
26.69	25.68	24.24
26.69	25.68	24.24
26.67	25.65	24.22
26.69	25.69	24.22
26.69	25.69	24.24
26.69	25.66	24.23
26.67	25.68	24.23
26.73	25.69	24.21
26.67	25.68	24.25
26.67	25.68	24.25
26.67	25.68	24.25
26.69	25.70	24.25
26.69	25.69	24.24
26.69	25.69	24.25
26.69	25.68	24.25
26.69	25.68	24.24
26.69	25.68	24.24
26.69	25.68	24.24
26.69	25.70	24.25
26.67	25.69	24.23
26.69	25.71	24.23
26.67	25.66	24.25
26.69	25.68	24.25
26.69	25.70	24.25
26.69	25.66	24.26
26.69	25.70	24.26
26.69	25.72	24.24
26.67	25.69	24.25
26.64	25.69	24.25
26.69	25.69	24.26
26.64	25.70	24.26
26.64	25.69	24.26
26.64	25.71	24.25
26.64	25.70	24.25
26.69	25.72	24.25
26.64	25.71	24.26
26.64	25.71	24.26
26.63	25.69	24.26
26.64	25.72	24.26
26.64	25.71	24.26
26.63	25.70	24.27
26.63	25.71	24.27
26.64	25.72	24.26
26.69	25.71	24.26
26.64	25.70	24.26
26.64	25.69	24.26
26.64	25.71	24.27
26.64	25.70	24.27
26.64	25.71	24.29
26.64	25.70	24.29
26.64	25.70	24.28
26.64	25.70	24.28
26.64	25.72	24.28
26.64	25.72	24.31
26.64	25.73	24.29
26.64	25.73	24.29
26.64	25.72	24.28
26.64	25.73	24.31
26.64	25.73	24.31
26.64	25.73	24.30
26.64	25.73	24.30
26.64	25.74	24.29
26.64	25.71	24.31
26.64	25.72	24.31
26.64	25.73	24.29
26.64	25.73	24.31
26.64	25.72	24.31
26.64	25.73	24.31
26.64	25.72	24.31
26.64	25.73	24.29
26.64	25.72	24.31
26.64	25.72	24.31
26.64	25.73	24.30
26.64	25.72	24.29
26.64	25.73	24.29
26.64	25.72	24.31
26.64	25.73	24.31
26.64	25.74	24.31
26.64	25.74	24.29
26.64	25.73	24.29
26.64	25.73	24.31
26.64	25.70	24.33
26.64	25.68	24.33
26.64	25.68	24.31
26.64	25.72	24.33
26.64	25.75	24.33
26.64	25.72	24.29
26.64	25.75	24.29
26.64	25.74	24.31
26.64	25.74	24.32
26.69	25.75	24.32
26.64	25.75	24.29
26.69	25.75	24.29
26.64	25.72	24.29
26.64	25.74	24.31
26.64	25.74	24.33
26.64	25.75	24.33
26.64	25.74	24.31
26.64	25.74	24.31
26.64	25.75	24.31
26.64	25.76	24.30
26.64	25.75	24.30
26.64	25.76	24.31
26.64	25.76	24.35
26.64	25.76	24.35
26.64	25.76	24.32
26.64	25.78	24.32
26.64	25.78	24.32
26.64	25.76	24.34
26.64	25.76	24.34
26.64	25.75	24.32
26.60	25.78	24.36
26.64	25.73	24.36
26.64	25.78	24.34
26.64	25.75	24.35
26.64	25.76	24.35
26.64	25.74	24.32
26.64	25.74	24.32
26.64	25.72	24.35
26.60	25.71	24.35
26.64	25.70	24.35
26.69	25.78	24.34
26.69	25.76	24.35
26.69	25.75	24.35
26.69	25.75	24.35
26.69	25.76	24.35
26.69	25.76	24.32
26.64	25.76	24.35
26.69	25.78	24.35
26.64	25.79	24.32
26.64	25.78	24.33
26.69	25.79	24.33
26.64	25.79	24.34
26.64	25.73	24.34
26.64	25.76	24.34
26.69	25.81	24.35
26.69	25.79	24.35
26.69	25.80	24.36
26.64	25.81	24.36
26.64	25.80	24.36
26.64	25.74	24.35
26.64	25.78	24.35
26.64	25.76	24.35
26.64	25.74	24.32
26.64	25.78	24.32
26.64	25.79	24.35
26.60	25.81	24.35
26.60	25.79	24.35
26.60	25.79	24.34
26.60	25.76	24.32
26.64	25.79	24.32
26.64	25.79	24.32
26.64	25.78	24.34
26.64	25.79	24.34
26.64	25.78	24.34
26.64	25.75	24.34
26.64	25.78	24.32
26.64	25.76	24.34
26.64	25.76	24.34
26.64	25.74	24.32
26.69	25.74	24.35
26.64	25.71	24.35
26.69	25.78	24.35
26.69	25.79	24.35
26.69	25.78	24.33
26.69	25.74	24.35
26.69	25.75	24.35
26.69	25.76	24.35
26.69	25.74	24.31
26.64	25.79	24.31
26.64	25.76	24.31
26.64	25.76	24.32
26.64	25.79	24.32
26.64	25.76	24.31
26.64	25.79	24.31
26.64	25.74	24.34
26.64	25.75	24.32
26.64	25.75	24.32
26.64	25.74	24.32
26.64	25.73	24.29
26.64	25.71	24.29
26.60	25.72	24.33
26.64	25.76	24.33
26.60	25.72	24.32
26.64	25.76	24.32
26.64	25.75	24.32
26.60	25.76	24.31
26.64	25.76	24.29
26.64	25.78	24.29
26.64	25.75	24.30
26.64	25.76	24.33
26.64	25.75	24.33
26.64	25.74	24.32
26.64	25.76	24.32
26.64	25.76	24.33
26.64	25.78	24.32
26.64	25.75	24.32
26.64	25.74	24.31
26.64	25.76	24.32
26.64	25.78	24.32
26.64	25.75	24.33
26.64	25.73	24.33
26.60	25.71	24.34
26.64	25.73	24.31
26.60	25.72	24.31
26.60	25.74	24.34
26.64	25.74	24.34
26.64	25.76	24.34
26.64	25.74	24.34
26.64	25.76	24.30
26.64	25.76	24.30
26.64	25.72	24.30
26.64	25.75	24.30
26.64	25.76	24.31
26.60	25.75	24.31
26.60	25.76	24.31
26.60	25.75	24.32
26.60	25.75	24.32
26.60	25.76	24.32
26.60	25.75	24.28
26.60	25.73	24.28
26.60	25.76	24.30
26.64	25.76	24.31
26.60	25.71	24.31
26.60	25.72	24.30
26.60	25.71	24.31
26.60	25.75	24.31
26.60	25.74	24.31
26.60	25.72	24.31
26.56	25.73	24.31
26.56	25.74	24.29
26.56	25.74	24.29
26.60	25.72	24.31
26.55	25.69	24.33
26.56	25.69	24.33
26.56	25.70	24.30
26.56	25.68	24.30
26.60	25.70	24.30
26.60	25.72	24.31
26.60	25.71	24.31
26.55	25.68	24.28
26.60	25.72	24.33
26.60	25.71	24.33
26.60	25.72	24.30
26.60	25.68	24.31
26.60	25.68	24.31
26.60	25.71	24.31
26.60	25.70	24.29
26.60	25.70	24.29
26.60	25.70	24.30
26.60	25.72	24.30
26.60	25.70	24.29
26.60	25.68	24.29
26.55	25.69	24.29
26.60	25.69	24.31
26.60	25.71	24.29
26.60	25.71	24.29
26.60	25.71	24.31
26.60	25.70	24.31
26.60	25.71	24.27
26.60	25.70	24.29
26.60	25.71	24.29
26.60	25.70	24.28
26.60	25.71	24.31
26.60	25.69	24.31
26.59	25.69	24.29
26.60	25.70	24.31
26.60	25.70	24.31
26.59	25.68	24.27
26.60	25.71	24.27
26.60	25.70	24.31
26.56	25.70	24.31
26.60	25.70	24.31
26.60	25.69	24.29
26.59	25.68	24.29
26.55	25.66	24.29
26.55	25.65	24.29
26.55	25.63	24.29
26.55	25.64	24.26
26.55	25.67	24.31
26.56	25.64	24.31
26.59	25.68	24.26
26.60	25.66	24.27
26.55	25.66	24.27
26.59	25.68	24.26
26.60	25.68	24.28
26.60	25.68	24.28
26.60	25.67	24.26
26.60	25.67	24.26
26.59	25.65	24.24
26.55	25.61	24.26
26.59	25.61	24.26
26.60	25.63	24.26
26.55	25.61	24.24
26.59	25.61	24.24
26.59	25.63	24.26
26.55	25.61	24.26
26.59	25.61	24.26
26.55	25.61	24.24
26.59	25.63	24.24
26.60	25.66	24.26
26.60	25.61	24.26
26.59	25.61	24.26
26.59	25.61	24.24
26.59	25.64	24.27
26.55	25.64	24.27
26.60	25.66	24.24
26.59	25.67	24.24
26.59	25.65	24.26
26.60	25.66	24.26
26.59	25.67	24.26
26.59	25.66	24.26
26.59	25.66	24.26
26.59	25.67	24.26
26.59	25.66	24.25
26.55	25.65	24.25
26.60	25.65	24.24
26.55	25.63	24.24
26.59	25.65	24.24
26.59	25.65	24.24
26.59	25.64	24.25
26.55	25.64	24.25
26.59	25.64	24.24
26.59	25.59	24.21
26.59	25.63	24.21
26.59	25.64	24.21
26.59	25.64	24.21
26.55	25.61	24.21
26.55	25.63	24.24
26.59	25.60	24.24
26.55	25.60	24.22
26.59	25.61	24.21
26.59	25.64	24.21
26.59	25.59	24.19
26.55	25.58	24.19
26.55	25.58	24.20
26.55	25.60	24.19
26.59	25.60	24.19
26.55	25.59	24.20
26.55	25.59	24.21
26.55	25.57	24.21
26.55	25.59	24.19
26.55	25.56	24.20
26.55	25.59	24.20
26.55	25.57	24.21
26.55	25.56	24.21
26.55	25.58	24.18
26.55	25.58	24.20
26.55	25.58	24.20
26.55	25.59	24.20
26.55	25.58	24.19
26.59	25.60	24.19
26.55	25.56	24.21
26.55	25.58	24.21
26.59	25.56	24.17
26.55	25.57	24.20
26.59	25.58	24.20
26.59	25.59	24.19
26.59	25.59	24.18
26.59	25.57	24.18
26.55	25.55	24.21
26.59	25.55	24.16
26.59	25.57	24.16
26.59	25.59	24.19
26.59	25.59	24.19
26.59	25.59	24.18
26.59	25.59	24.19
26.59	25.59	24.19
26.59	25.58	24.16
26.59	25.59	24.16
26.59	25.59	24.16
26.59	25.59	24.16
26.59	25.59	24.16
26.59	25.58	24.20
26.59	25.58	24.19
26.59	25.58	24.19
26.59	25.59	24.19
26.59	25.59	24.20
26.59	25.58	24.20
26.59	25.57	24.14
26.59	25.53	24.19
26.55	25.53	24.19
26.59	25.54	24.16
26.59	25.59	24.16
26.59	25.56	24.19
26.59	25.55	24.16
26.59	25.55	24.16
26.59	25.56	24.16
26.59	25.55	24.19
26.59	25.56	24.19
26.59	25.56	24.20
26.59	25.59	24.20
26.59	25.57	24.19
26.59	25.59	24.19
26.59	25.59	24.19
26.59	25.58	24.19
26.59	25.58	24.19
26.59	25.57	24.19
26.59	25.59	24.16
26.59	25.58	24.20
26.59	25.57	24.20
26.59	25.58	24.16
26.59	25.59	24.16
26.59	25.58	24.19
26.59	25.59	24.14
26.59	25.59	24.14
26.59	25.58	24.16
26.59	25.55	24.16
26.59	25.58	24.16
26.59	25.55	24.16
26.59	25.54	24.16
26.59	25.55	24.16
26.59	25.57	24.19
26.59	25.58	24.19
26.59	25.58	24.18
26.59	25.57	24.19
26.59	25.56	24.19
26.59	25.57	24.20
26.59	25.57	24.16
26.59	25.57	24.16
26.59	25.57	24.19
26.59	25.57	24.19
26.59	25.56	24.18
26.59	25.57	24.19
26.59	25.54	24.19
26.59	25.55	24.19
26.59	25.57	24.20
26.59	25.56	24.20
26.59	25.56	24.18
26.59	25.56	24.18
26.59	25.56	24.18
26.59	25.56	24.17
26.59	25.56	24.17
26.59	25.56	24.19
26.59	25.53	24.16
26.57	25.52	24.16
26.59	25.52	24.17
26.53	25.54	24.17
26.59	25.55	24.17
26.59	25.55	24.17
26.59	25.55	24.17
26.59	25.54	24.19
26.57	25.52	24.17
26.59	25.56	24.17
26.59	25.55	24.17
26.59	25.55	24.19
26.59	25.56	24.19
26.63	25.55	24.16
26.59	25.55	24.16
26.57	25.55	24.16
26.59	25.55	24.16
26.59	25.55	24.16
26.59	25.54	24.15
26.59	25.54	24.15
26.59	25.55	24.15
26.59	25.55	24.16
26.59	25.56	24.16
26.59	25.55	24.16
26.59	25.55	24.16
26.59	25.54	24.16
26.59	25.54	24.16
26.59	25.55	24.16
26.57	25.55	24.16
26.59	25.55	24.16
26.63	25.55	24.15
26.59	25.53	24.15
26.59	25.55	24.15
26.59	25.55	24.15
26.57	25.53	24.18
26.53	25.53	24.16
26.59	25.53	24.16
26.59	25.55	24.16
26.53	25.50	24.17
26.53	25.51	24.17
26.59	25.51	24.16
26.59	25.53	24.16
26.57	25.52	24.16
26.57	25.53	24.18
26.59	25.55	24.18
26.57	25.50	24.17
26.53	25.50	24.17
26.53	25.49	24.17
26.53	25.50	24.17
26.59	25.49	24.17
26.53	25.48	24.17
26.57	25.49	24.17
26.53	25.49	24.17
26.59	25.52	24.17
26.59	25.53	24.13
26.59	25.51	24.13
26.57	25.50	24.16
26.57	25.51	24.16
26.57	25.50	24.16
26.57	25.53	24.13
26.57	25.52	24.14
26.59	25.52	24.14
26.59	25.52	24.14
26.57	25.49	24.14
26.59	25.51	24.13
26.57	25.52	24.14
26.59	25.53	24.14
26.57	25.52	24.12
26.57	25.51	24.15
26.57	25.52	24.15
26.59	25.52	24.14
26.59	25.53	24.14
26.57	25.54	24.13
26.59	25.53	24.12
26.57	25.54	24.12
26.57	25.52	24.13
26.59	25.53	24.14
26.57	25.53	24.14
26.59	25.52	24.14
26.59	25.52	24.14
26.53	25.52	24.14
26.59	25.52	24.14
26.57	25.52	24.14
26.57	25.52	24.14
26.53	25.49	24.13
26.57	25.52	24.13
26.59	25.51	24.14
26.53	25.46	24.12
26.57	25.49	24.12
26.53	25.50	24.14
26.57	25.50	24.14
26.53	25.46	24.12
26.53	25.48	24.12
26.57	25.48	24.12
26.53	25.51	24.12
26.57	25.49	24.11
26.53	25.49	24.11
26.57	25.49	24.8
26.57	25.49	24.8
26.57	25.50	24.11
26.57	25.48	24.12
26.57	25.50	24.12
26.57	25.46	24.12
26.57	25.50	24.11
26.57	25.49	24.11
26.59	25.51	24.12
26.57	25.48	24.11
26.57	25.46	24.11
26.57	25.46	24.8
26.57	25.45	24.8
26.57	25.48	24.8
26.57	25.48	24.8
26.53	25.46	24.8
26.57	25.48	24.11
26.57	25.50	24.11
26.57	25.46	24.11
26.53	25.45	24.8
26.57	25.45	24.8
26.53	25.44	24.8
26.57	25.46	24.11
26.57	25.45	24.11
26.57	25.48	24.10
26.57	25.49	24.8
26.53	25.44	24.8
26.53	25.43	24.12
26.53	25.48	24.10
26.53	25.46	24.10
26.57	25.45	24.7
26.53	25.46	24.7
26.53	25.46	24.9
26.53	25.44	24.8
26.57	25.48	24.8
26.53	25.44	24.8
26.57	25.44	24.7
26.53	25.45	24.7
26.57	25.48	24.7
26.57	25.49	24.7
26.57	25.50	24.7
26.57	25.46	24.8
26.57	25.45	24.8
26.53	25.43	24.8
26.57	25.44	24.5
26.57	25.43	24.5
26.57	25.46	24.6
26.57	25.45	24.6
26.53	25.44	24.6
26.53	25.45	24.7
26.53	25.43	24.7
26.53	25.42	24.5
26.53	25.41	24.5
26.57	25.46	24.5
26.57	25.45	24.5
26.57	25.45	24.7
26.57	25.43	24.7
26.57	25.44	24.5
26.57	25.44	24.5
26.57	25.45	24.5
26.57	25.42	24.6
26.53	25.42	24.6
26.57	25.42	24.4
26.53	25.44	24.4
26.57	25.41	24.4
26.57	25.41	24.4
26.53	25.42	24.4
26.53	25.40	24.3
26.57	25.42	24.5
26.57	25.45	24.5
26.57	25.45	24.4
26.57	25.46	24.3
26.57	25.43	24.3
26.57	25.45	24.5
26.57	25.45	24.5
26.57	25.48	24.4
26.57	25.48	24.3
26.57	25.45	24.3
26.57	25.45	24.3
26.57	25.49	24.5
26.57	25.46	24.5
26.57	25.46	24.6
26.57	25.46	24.6
26.57	25.48	24.5
26.57	25.44	24.3
26.57	25.45	24.3
26.53	25.42	24.5
26.57	25.46	24.4
26.57	25.46	24.4
26.57	25.45	24.4
26.57	25.45	24.2
26.57	25.46	24.2
26.57	25.45	24.6
26.57	25.45	24.6
26.57	25.45	24.5
26.57	25.46	24.0
26.57	25.45	24.0
26.57	25.46	24.4
26.57	25.42	24.4
26.57	25.42	24.4
26.57	25.41	24.2
26.57	25.45	24.2
26.57	25.45	24.3
26.57	25.44	23.99
26.57	25.46	23.99
26.57	25.45	24.0
26.57	25.44	24.3
26.57	25.45	24.3
26.57	25.45	24.3
26.57	25.46	24.3
26.57	25.43	24.3
26.57	25.44	24.4
26.57	25.42	24.4
26.57	25.44	24.0
26.57	25.45	24.0
26.57	25.41	24.0
26.57	25.45	24.1
26.57	25.42	24.3
26.57	25.45	24.3
26.57	25.44	24.1
26.57	25.44	24.1
26.57	25.45	24.1
26.57	25.44	24.4
26.57	25.43	24.4
26.57	25.46	24.3
26.57	25.44	24.2
26.57	25.43	24.2
26.57	25.41	24.3
26.57	25.44	24.3
26.57	25.45	24.4
26.57	25.45	24.2
26.57	25.45	24.2
26.57	25.46	24.0
26.57	25.44	24.1
26.57	25.42	24.1
26.57	25.44	24.3
